evolution$generation,betaCongestion,betaWaiting,averageCongestionRer,averageCongestionOthers,evolution$samples
2000,1.7962280006179485,4.0,0.19675565165930115,0.49574112404543114,2
2000,-1.47051747511391,-4.0,1.0,0.35136693476230996,1
2000,-0.14411835992507527,-0.42717854724952087,0.49199009814992517,0.4612376732013854,1
2000,-1.7877679857151723,-3.9362345880686735,0.9962959157438203,0.36304850793753224,10
2000,2.568931061281708,3.684486058845553,0.20240662139218812,0.48952794533299276,3
2000,-2.3604865902286516,-1.3977500520850836,0.8044253759098743,0.44134377074476633,5
2000,-2.3190046508169937,-2.6233159039722658,0.9570529493292103,0.38553119392890745,6
2000,-2.215628623073468,-1.5763426915918175,0.8415867525485464,0.4370013090918066,7
2000,2.1474596712542002,-0.7829017941197272,0.5801143870819028,0.46007443590464703,8
2000,4.0,-0.21517966627406437,0.40237450792636953,0.47012586449645505,1
2000,2.873783119816048,0.5822725838515606,0.2911371335984776,0.47852631072879726,1
2000,0.9835198113137862,0.019055117259381582,0.378463735685966,0.47153837704334667,2
2000,0.07632732121789765,-1.148904276016753,0.7145379054902139,0.4468233013236939,3
2000,0.4756859865941738,-0.344181590678617,0.4738278570054282,0.4622627283170956,2
2000,1.7484249943341332,-0.5978832689852305,0.5279460859710345,0.463323501854061,3
2000,3.6047130822664792,1.1402754154840968,0.24766499220509622,0.48198345296289774,1
2000,2.3910190314639417,0.3451510593850493,0.3155489823609236,0.47697503462676033,1
2000,-0.14141351413468506,-0.9682769779486202,0.6663703561116098,0.4524482052001872,5
2000,4.0,4.0,0.20227030483905675,0.4907049967007091,9
2000,0.141905989466097,-0.45883659075069483,0.5043672752380396,0.46214553180076634,2
2000,0.8444323229430273,0.20821808570232214,0.3456435394620931,0.47756041137356964,2
2000,0.7434757800673895,-1.0604192250922106,0.6851451009723506,0.44717091344883986,1
2000,0.7566865664989741,0.1102430182886538,0.351645769933041,0.4729948982497231,1
2000,1.8199049433360912,-0.9512097724271564,0.6386023176367872,0.45353992891100275,3
2000,-0.04981442127242408,-0.9213194381475742,0.655047016628652,0.4527901375482387,3
2000,1.6306863438624566,-1.2451334182477738,0.7281707698534634,0.44557985119452204,2
2000,-0.12383473165530878,0.9420627094879137,0.26528060000127157,0.48319343923266683,4
2000,-2.786972657244731,-1.3274461810903775,0.7951731843575753,0.4411611666317074,3
2000,1.192558289987625,-0.1589012776589036,0.41439175257731914,0.4694826396289928,1
2000,1.648465943715415,-0.7114321948490518,0.5663827030284649,0.459058201904584,3
2000,1.8659229309661303,-0.8677509023482091,0.6077419430615543,0.45827463618496533,4
2000,1.4699218928190714,-0.430720206772254,0.48486978753416016,0.46610783782437026,5
2000,0.6777434731686203,0.7242721686983558,0.27741888906577966,0.48300803913411366,4
2000,-1.6191718287982217,-0.5448205480942909,0.5566641608890026,0.45892553099988304,2
2000,-0.5933483746383179,0.7757977768116344,0.27979606879606905,0.47941029695830306,3
2000,-0.4002637465377874,-0.13075021099085893,0.426274478330656,0.469899180022676,3
2000,0.06933400411654933,-1.3227069748397495,0.7611862386626957,0.4413805922903812,2
2000,-4.0,-1.5985706948170342,0.8493568051503426,0.4336482106505291,1
2000,-2.2242005417336634,-2.6988109834512257,0.9624115088195796,0.3811507968762141,2
2000,-4.0,-1.5986082655878238,0.8536889766955624,0.433067226642052,2
2000,-2.136436579805957,-1.244045138964216,0.7676880774795947,0.4435557572182158,7
2000,-2.4364408004025053,-0.5053445350948933,0.5521205076893572,0.45992935485079245,4
2000,-4.0,-1.0849505236875245,0.7417595250446285,0.44057032178066996,1
2000,0.9601466032219266,0.07477483093040149,0.3698843796970848,0.47143682475519116,1
2000,-0.6304789992083446,-1.0339276258254166,0.692493461633355,0.44600980263484197,1
2000,1.3178570133532865,-0.9114598866581765,0.6300529669135875,0.4539971211360204,2
2000,-2.415234263751966,-1.9571959267626315,0.8960725670262168,0.42217988833142617,6
2000,-2.2304122708469007,-2.260459722564037,0.921738748323154,0.39758551063661796,1
2000,-2.2563154133394767,-2.764015009919506,0.9701962186607651,0.37669110450277576,4
2000,-2.197710506881887,-2.1045055980385117,0.903562440959899,0.40373020576579843,1
2000,0.09461307222433213,-0.18097208445341462,0.43283117925865955,0.46917458508310816,2
2000,2.486715905913927,-1.3473532864093198,0.739993539455444,0.445224197411881,1
2000,1.7848195446759076,-0.9304389915873257,0.6349654894047145,0.44866827601618536,1
2000,0.2710764867982203,-0.7393672736542647,0.5831911397975642,0.4542163314619401,1
2000,-3.0345190251164667,-2.374876592427145,0.9417812315917463,0.3928732709506345,3
2000,-2.235687194988195,-2.111519633198962,0.9161589175405309,0.4039608462288269,4
2000,-1.5323750794016568,-2.1122644143270835,0.9121563077305939,0.4132627923439396,4
2000,3.451140284258039,1.1174968399899115,0.2506336295283688,0.48021941571884375,1
2000,-0.538004411165514,4.0,0.19981013745704995,0.4914951721485356,1
2000,0.667887047017599,0.9231300772380129,0.2588143117442456,0.4792028431358816,1
2000,-2.70777216316296,-1.555771096481799,0.8419004612032057,0.4350954363094412,3
2000,-4.0,-3.0081496389072693,0.9649043854612108,0.37235924945812077,1
2000,0.9776116563992279,-0.5697552220714561,0.5339936030705047,0.4605454620713186,1
2000,1.6058026874481275,-0.8816605378873543,0.6143087836428252,0.45420720835186534,1
2000,-0.3707085472397704,-0.8385476533753389,0.6246127863248148,0.45087141517109625,1
2000,0.0033916015956831913,-4.0,0.9896429493246193,0.3551680862102006,1
2000,-2.3077895004305935,-2.250962103878407,0.9280098322996398,0.39894096173579097,3
2000,1.2558995250881466,-0.2963465170205608,0.45217311604282145,0.4705181523326574,4
2000,-0.15774174140258745,-0.2473055040683798,0.4460429096937983,0.4661413069098095,2
2000,-1.4191440411608744,-2.5890462782451236,0.9467433436950184,0.384596558733285,1
2000,-2.801606525026341,-1.4113202218754992,0.8135686233330374,0.4366126588338048,1
2000,-2.182865485639493,-2.2448217261297327,0.9352118006475275,0.397354093386806,1
2000,-1.0590925832846736,-0.5350119343238902,0.5451593058520154,0.4599085764437988,2
2000,-2.325984129917931,-2.585623899822853,0.9578717380435255,0.39510181051831494,10
2000,1.6917246704507551,-0.47079509175391454,0.4893360936827673,0.4649280093194549,6
2000,-0.6115565610847726,-1.9417282617364249,0.8841625741714768,0.4278522653382657,5
2000,-2.608871611864317,-2.4774628816575333,0.9520659653710146,0.38600828377880914,4
2000,-2.1158073779917013,-2.4795274388442388,0.9482819624950152,0.3911944492530527,7
2000,-2.9536544761859194,-2.4182705051256077,0.9516261590145016,0.38746856339016605,3
2000,4.0,-0.27495789470085397,0.42042382355930796,0.4671837661326038,1
2000,-1.166035928141973,-2.023047424047143,0.8972982923463718,0.4133340116750855,3
2000,-1.5959939343026832,-2.1665395704117874,0.9188415386756623,0.403542304754965,1
2000,0.9745001390339763,-0.5689969391820648,0.5361002705713723,0.4596978739076176,1
2000,0.848938323712221,0.19870595481206,0.3470155575777939,0.47798173972926217,4
2000,-2.4368788055324098,-1.4873868530206797,0.8263812774469711,0.43746131487340123,2
2000,-2.390807117596987,-2.2961239547476615,0.9376469464779676,0.3944098785063137,3
2000,-0.42066486376767553,-1.65126400311014,0.8368005308288223,0.43766810868297856,5
2000,-0.8242986468758255,1.183049728404412,0.25024354648563363,0.48618246920326713,6
2000,-4.0,-2.959530095746528,0.971837198088796,0.37295383439948576,5
2000,-2.2783359847974936,-1.7272738995072343,0.8659000443590861,0.43283076126967596,3
2000,-1.7720134715646414,-1.8685617470769724,0.8779449603733477,0.42937579938692216,1
2000,-3.767468982411807,-1.6783041945003156,0.8699974506055067,0.42961278650185364,1
2000,-2.639599519774965,-1.4803002710102815,0.8319611909650173,0.4369140639605327,3
2000,-2.529222540052066,-1.457303312988516,0.8219297297297354,0.43966187271009777,5
2000,1.8343135347701578,-1.128006622292682,0.6870363179109694,0.449458929360531,2
2000,-1.494722288791806,-2.0729131888520107,0.9074618783491348,0.4137902267203101,5
2000,-1.0562958315029518,-0.5340499160540944,0.5434919310398714,0.4607392644132265,3
2000,-2.503735170151012,-1.4471639494341741,0.817867739239427,0.4407050536562105,7
2000,-1.8030158757598547,-3.948223107763114,0.9869993528624458,0.3591158133232102,3
2000,2.3824158445162826,-3.464052852696506,0.9846778532197749,0.3682365403926069,5
2000,1.122369770722437,-0.9013023879395359,0.6232271200383088,0.4517341193698269,1
2000,-2.773647176878674,-1.4762086120088225,0.8161792714158231,0.4351172686385227,1
2000,-1.8810546095301741,-1.9431809282920312,0.8875521498919837,0.41535599208576635,1
2000,-1.6821957604893614,-1.7977546471791523,0.874024134856245,0.4326172916298151,2
2000,0.8366601474863078,-1.3878995495493762,0.7710313071424878,0.43959022530747943,1
2000,-2.363324565057521,-1.7077235999715223,0.8692593465979265,0.4312578068232503,1
2000,-2.31698153121756,-3.388693601361541,0.9828980370066099,0.365798515890253,3
2000,1.8209554633820426,-0.2758406645440057,0.4381565488971122,0.4647602697545591,1
2000,-1.5912020674601899,-1.6023201246243466,0.8409189212510793,0.4364728858399585,2
2000,-2.2482738066599817,-1.8939381374840636,0.8821866537717103,0.42402599112150874,1
2000,1.2360719711489088,-0.26384212732201906,0.43531383135367413,0.4681316456604442,3
2000,2.0908979582397986,-0.8937487853983157,0.611674123671123,0.4552886530942194,4
2000,-2.626677943921476,-1.5549031134029963,0.8373481632652737,0.43727687483271016,5
2000,-2.879204781406742,-3.0611845373676076,0.9736282651498129,0.3707766272491555,1
2000,-1.711923661184238,-1.7929029290151126,0.8811805548832178,0.4280340705145533,1
2000,0.5729214046082394,-0.8701347423783861,0.6210047155205656,0.4547900200050381,2
2000,-2.223196640895458,-2.4901167895800267,0.9517463801376806,0.38404225949386256,2
2000,0.9526416805159625,0.05660762834875843,0.3682929391235695,0.4756672749944141,4
2000,3.6033119960222324,-0.33080046881774683,0.4354807258460149,0.467219384449718,3
2000,-2.185746644780518,-3.3632947130506965,0.9855548643511398,0.3657018064232017,5
2000,-1.6904008015715388,-3.5355024512478046,0.9921265689080785,0.3554831325473937,2
2000,-1.1168512423763328,-0.5432408414859453,0.5446141312862078,0.45692835577799007,1
2000,-2.995205710027229,-1.8577330797089795,0.8881077418425516,0.4256084877708017,3
2000,-3.086897841212921,-3.982858290877493,0.9947644389916115,0.35657803942199057,4
2000,-2.6537863222116274,-1.781319829591948,0.8795102179505941,0.42915789929716797,1
2000,-2.608697581419399,-1.340756023644457,0.802150670355346,0.43846051120415075,1
2000,-2.2545693118942767,-1.8237155617420968,0.8793961751285041,0.43222677525592035,5
2000,2.0914324965241597,-3.4266279166770675,0.9801967840068756,0.3712586084581104,3
2000,-2.3364794053393068,-2.7829512755526276,0.9723649353495659,0.3718830555157343,1
2000,-2.8570685129587705,-3.3991049302798597,0.9804151739593274,0.3602502056594231,2
2000,-1.540733721524048,-1.991740707802781,0.8971583051976757,0.41488243044983975,1
2000,3.6223486260026343,-3.339913929927504,0.9736745305727957,0.364360548124807,1
2000,3.7789829161346464,3.1751618221432185,0.20336572193790992,0.4864780797018171,2
2000,-2.6218677352736535,-1.3715886191984152,0.8011262056766486,0.4399640111617942,2
2000,1.4575040582117893,4.0,0.20081658828559376,0.48692007953330574,1
2000,1.9573068637537778,-1.130758844456499,0.6869644720496522,0.4494945454004563,5
2000,-2.644138096863811,-1.3942164217269952,0.8057749615567633,0.43938082620644225,3
2000,-3.1907198795757776,4.0,0.20148761742101207,0.49008976618787636,3
2000,-2.4596776953555164,-1.3899800351086302,0.803268469242989,0.4416616898750748,4
2000,-2.617137754332277,-1.3724848530764993,0.8033588557451787,0.43845561698089286,1
2000,-1.5043376961184878,-4.0,0.9956987261690755,0.3552558160337075,3
2000,-1.1921251112080462,0.2553226433378377,0.3459281733746146,0.47674461358197034,1
2000,2.538502837672132,4.0,0.2006934676272718,0.49065901129439843,2
2000,0.8044458239034418,0.20193000052022825,0.34602595096742395,0.47722810666705506,2
2000,-2.7210594670112696,-1.3784515885740398,0.8048728391134321,0.4375271542434856,1
2000,-1.1863019774401282,0.26108357845795904,0.34602079722702067,0.4753417437024729,1
2000,1.4845035940187836,4.0,0.20131967562954103,0.48314749979461463,1
